battery_id,cycle_index,capacity_ah,soh_pct,internal_resistance,avg_temp,max_temp,duration_mins
B0028,73,1.736559066269527,86.82795331347634,0,29.928807475767645,31.44534438395542,104.44401666666666
B0028,77,1.7172335652295245,85.86167826147623,0,30.029795182593666,31.550251048213177,103.3125
B0029,1,1.697507332205763,84.87536661028815,0,51.631545591665024,58.72626885895911,26.205983333333332
B0029,3,1.844701206961174,92.2350603480587,0,52.84944288631656,59.76796387174703,28.721349999999997
B0029,5,1.8254376674722927,91.27188337361464,0,52.905865867265994,59.844347317645614,28.431766666666665
B0029,7,1.815750429913437,90.78752149567185,0,52.90438507577814,59.9199472840752,28.294800000000002
B0029,9,1.8132993337127028,90.66496668563514,0,52.87534956891003,59.89475354681757,28.101566666666667
B0029,13,1.8151647619660576,90.75823809830288,0,52.762650424805656,59.588132364640614,27.97605
B0029,15,1.8143317955190057,90.71658977595028,0,52.78843384352056,59.81336613073259,27.957816666666666
B0029,17,1.801343601809866,90.06718009049331,0,52.7841972696045,59.75433532594285,27.768216666666667
B0029,19,1.7881558802945825,89.40779401472912,0,52.751738383515125,59.7737242563152,27.572133333333333
B0029,21,1.7760714604539518,88.80357302269759,0,52.7506031720156,59.800107348599425,27.396866666666664
B0029,25,1.7852807447597443,89.26403723798721,0,52.76187024768883,59.92418745751934,27.537766666666666
B0029,27,1.7698116401111978,88.49058200555989,0,52.810328108304326,60.120904895462246,27.477866666666667
B0029,29,1.7565231680521758,87.82615840260878,0,52.803620504971605,60.159083367849426,27.28281666666667
B0029,31,1.7543413277348154,87.71706638674077,0,52.774286568476356,60.033062355018394,27.08645
B0029,33,1.7392875506998715,86.96437753499357,0,52.80429201579515,60.155675284547456,27.0336
B0029,37,1.7797845109331345,88.98922554665673,0,52.721179096315566,59.708263302408355,27.307033333333333
B0029,39,1.7657088508465202,88.28544254232601,0,52.76566676387698,59.826072535975634,27.440633333333334
B0029,41,1.7523941408724169,87.61970704362085,0,52.80160858510679,59.97193555147316,27.246083333333335
B0029,43,1.7380191225603105,86.90095612801552,0,52.76338281760698,59.90509096707212,27.0336
B0029,45,1.7312214443143976,86.56107221571988,0,52.793663259837146,60.003884509148,26.9375
B0029,49,1.7379128985265808,86.89564492632904,0,52.75741582344694,60.25771781052726,27.036966666666668
B0029,51,1.7224270683625882,86.12135341812942,0,52.866554147425745,59.90492726798961,26.994266666666665
B0029,53,1.7184213765608034,85.92106882804018,0,52.88238533970063,60.33243416075105,26.758066666666664
B0029,55,1.7010220930648232,85.05110465324115,0,52.89174684629843,59.986696705381924,26.679166666666667
B0029,57,1.693698739563104,84.6849369781552,0,52.86276331800625,59.99528714045464,26.583333333333332
B0029,61,1.713072721286705,85.65363606433525,0,52.85514927949408,59.98821696841703,26.8737
B0029,63,1.6976972688567131,84.88486344283565,0,52.84555100149494,60.01985635641876,26.649483333333333
B0029,65,1.6899314034061208,84.49657017030604,0,52.82153486606997,60.26410091872941,26.53645
B0029,67,1.685023551367069,84.25117756835346,0,52.81580315824478,59.92046248220958,26.2914
B0029,69,1.678389965463405,83.91949827317025,0,52.80521928839473,59.887692512983016,26.19245
B0029,73,1.6737947494868326,83.68973747434163,0,52.80312343851032,60.158935395611046,26.308066666666665
B0029,75,1.6687898927884715,83.43949463942357,0,52.85759471288148,60.047482357880945,26.24115
B0029,77,1.6492566306631427,82.46283153315713,0,52.85638451770691,60.167863371476415,26.138016666666665
B0029,79,1.6409676757039668,82.04838378519834,0,52.882092513244274,60.09738415148209,26.0237
B0029,81,1.6456360229757092,82.28180114878546,0,52.87120880021078,60.02940147619038,25.9039
B0029,85,1.654547743574037,82.72738717870185,0,52.8949932373189,60.33090148423857,26.2289
B0029,87,1.6461201520877546,82.30600760438773,0,52.90577737967025,59.88870262903497,26.10963333333333
B0029,89,1.6275119188151763,81.37559594075881,0,52.85049305569667,60.13011665786984,25.834116666666667
B0029,91,1.6200530533464497,81.00265266732248,0,52.93318563948955,60.20528139553767,25.727333333333334
B0029,93,1.612079811711934,80.60399058559669,0,52.91920185424772,60.24494659507955,25.613016666666667
B0030,1,1.6560706096175404,82.80353048087701,0,52.450611378612734,61.11438949471705,26.205983333333332
B0030,3,1.7815548749509116,89.07774374754558,0,54.113241117794225,61.9990871891876,28.721349999999997
B0030,5,1.761969227822918,88.0984613911459,0,54.157828260748424,61.89071493502735,28.431766666666665
B0030,7,1.751755031874225,87.58775159371125,0,54.212018750385205,62.214205409958005,28.294800000000002
B0030,9,1.7381688070362076,86.90844035181038,0,54.19837692352459,62.31179793095802,28.101566666666667
B0030,13,1.7506745293461339,87.53372646730669,0,54.14161744851121,62.29994268441351,27.97605
B0030,15,1.7491047649061158,87.4552382453058,0,54.21167948917778,62.48134926186261,27.957816666666666
B0030,17,1.7252544028765475,86.26272014382738,0,54.18634900836399,62.158212651524295,27.768216666666667
B0030,19,1.7112621367644252,85.56310683822126,0,54.15360140656882,62.11029841216025,27.572133333333333
B0030,21,1.6990418392711273,84.95209196355637,0,54.168189231806274,62.21537292970592,27.396866666666664
B0030,25,1.7185770039532977,85.92885019766489,0,54.22057063412252,62.42078136779365,27.537766666666666
B0030,27,1.70324722921867,85.1623614609335,0,54.24400266886001,62.42541404009337,27.477866666666667
B0030,29,1.689458044662304,84.47290223311519,0,54.24150010859244,62.43136471336018,27.28281666666667
B0030,31,1.6756136292719177,83.78068146359588,0,54.183697227073836,62.27459158639179,27.08645
B0030,33,1.6718407140871654,83.59203570435827,0,54.228866401573256,62.57843700986901,27.0336
B0030,37,1.7233056681204446,86.16528340602223,0,54.15865206479903,62.47198799326229,27.307033333333333
B0030,39,1.709207290507283,85.46036452536416,0,54.242750421230845,62.678287399200066,27.440633333333334
B0030,41,1.684001734344571,84.20008671722854,0,54.26601179807604,62.48426799373123,27.246083333333335
B0030,43,1.66898698813004,83.44934940650201,0,54.24164371768822,62.520660259063135,27.0336
B0030,45,1.6620689362837142,83.10344681418572,0,54.32282816477177,62.837923181745914,26.9375
B0030,49,1.6687049625248174,83.43524812624086,0,54.27566161448939,62.47596510401283,27.036966666666668
B0030,51,1.652762183550463,82.63810917752315,0,54.346520622463046,62.54340291733675,26.994266666666665
B0030,53,1.648481366235244,82.4240683117622,0,54.369563893787316,62.542537819338854,26.758066666666664
B0030,55,1.6307406443132095,81.53703221566047,0,54.38101073340462,62.633169726331985,26.679166666666667
B0030,57,1.62323023017929,81.1615115089645,0,54.366222070376075,62.63885708285674,26.583333333333332
B0030,61,1.6541906540394393,82.70953270197197,0,54.36082826974155,62.50972828784737,26.8737
B0030,63,1.638514396616985,81.92571983084925,0,54.329082038301124,62.41430430344205,26.649483333333333
B0030,65,1.618847673357618,80.9423836678809,0,54.350797312061744,62.71706660837061,26.53645
B0030,67,1.6134212267751404,80.67106133875703,0,54.30570319180817,62.554566036297686,26.2914
B0030,69,1.6066443601761986,80.33221800880993,0,54.311769035681074,62.48691429447336,26.19245
B0030,73,1.6138387876938998,80.69193938469499,0,54.31694947968931,62.59235284434121,26.308066666666665
B0030,75,1.596329501327274,79.81647506636371,0,54.37602664745592,62.84622214879507,26.24115
B0030,77,1.5890785867406987,79.45392933703494,0,54.40922760509475,63.0242156686281,26.138016666666665
B0030,79,1.5805481432309574,79.02740716154787,0,54.43118438830086,63.00027240816272,26.0237
B0030,81,1.5846131054270807,79.23065527135404,0,54.42543761419732,62.80130766887856,25.9039
B0030,85,1.5936651221220735,79.68325610610367,0,54.40878572720797,62.737405296482684,26.2289
B0030,87,1.5849874126960888,79.24937063480444,0,54.42284720424547,62.57852749153667,26.10963333333333
B0030,89,1.5787064969416462,78.93532484708231,0,54.38754363122996,62.84908045214772,25.834116666666667
B0030,91,1.570705516096967,78.53527580484835,0,54.45246463683033,62.7284644620379,25.727333333333334
B0030,93,1.562780404428482,78.1390202214241,0,54.41109814733754,62.69299470731855,25.613016666666667
B0031,1,1.6666751942525773,83.33375971262886,0,52.65501135302439,60.84632469517393,26.205983333333332
B0031,3,1.8328583629543174,91.64291814771587,0,53.97231092767106,61.81769411336386,28.721349999999997
B0031,5,1.8139835002945137,90.69917501472568,0,53.99108510894419,61.82805706187581,28.431766666666665
B0031,7,1.8044387333514835,90.22193666757417,0,53.996608338848425,61.95644236061217,28.294800000000002
B0031,9,1.802147684291295,90.10738421456475,0,53.954262670522155,62.099570509363424,28.101566666666667
B0031,13,1.7715647509798835,88.57823754899418,0,53.973288387308486,62.03750729435005,27.97605
B0031,15,1.8139928165779542,90.69964082889771,0,53.88993125496472,61.84294867967338,27.957816666666666
B0031,17,1.8013261041198854,90.06630520599427,0,53.87262295937195,61.837947652588504,27.768216666666667
B0031,19,1.7883722583933568,89.41861291966784,0,53.81893583109196,61.84646585876763,27.572133333333333
B0031,21,1.7765401657373159,88.82700828686579,0,53.82033376097016,61.76013798618494,27.396866666666664
B0031,25,1.7856209131823229,89.28104565911615,0,53.821133604090825,61.91960614794014,27.537766666666666
B0031,27,1.7813634036685941,89.0681701834297,0,53.81794815350033,61.86471031425517,27.477866666666667
B0031,29,1.7684898383971241,88.42449191985621,0,53.80194299620242,61.77393480386064,27.28281666666667
B0031,31,1.766505238291406,88.32526191457029,0,53.75880729814269,61.645390510898466,27.08645
B0031,33,1.751740527921767,87.58702639608835,0,53.78850848662172,61.88870329111738,27.0336
B0031,37,1.7352349314055016,86.76174657027508,0,53.8368863785077,61.98674236534618,27.307033333333333
B0031,39,1.7782778274549178,88.9138913727459,0,53.773379186088945,61.736554527800706,27.440633333333334
B0031,41,1.7649894859707393,88.24947429853697,0,53.77386924606414,61.822305205835185,27.246083333333335
B0031,43,1.762591283533551,88.12956417667756,0,53.754659591825344,61.702657378071684,27.0336
B0031,45,1.744314576121582,87.2157288060791,0,53.766677549195336,61.83339482415222,26.9375
B0031,49,1.7628373753518478,88.14186876759238,0,53.731744909320135,61.71886225058171,27.036966666666668
B0031,51,1.747857930947971,87.39289654739855,0,53.77927288646249,61.9456150656118,26.994266666666665
B0031,53,1.7441167338864993,87.20583669432497,0,53.77940592279519,61.68681561807962,26.758066666666664
B0031,55,1.7268422932817387,86.34211466408694,0,53.7498055148608,61.72142337926525,26.679166666666667
B0031,57,1.7203093493042265,86.01546746521133,0,53.75572683773813,61.922368397426354,26.583333333333332
B0031,61,1.7394245516699778,86.97122758349889,0,53.7542876562008,61.875049319197814,26.8737
B0031,63,1.7367384416372014,86.83692208186007,0,53.711431807207,61.49120341342234,26.649483333333333
B0031,65,1.716963468448543,85.84817342242715,0,53.69342764953342,61.70751319442212,26.53645
B0031,67,1.7127773558366357,85.63886779183179,0,53.61958378565316,61.49432037699378,26.2914
B0031,69,1.7061083466554066,85.30541733277033,0,53.633628437869824,61.505904797603456,26.19245
B0031,73,1.713732696207521,85.68663481037605,0,53.64298219337473,61.58650298757853,26.308066666666665
B0031,75,1.7093475797926974,85.46737898963487,0,53.640194623026446,61.668030365099106,26.24115
B0031,77,1.6901000454115587,84.50500227057793,0,53.65373339276206,61.83745125268187,26.138016666666665
B0031,79,1.6946883343387664,84.73441671693833,0,53.65355338521763,61.7791359328034,26.0237
B0031,81,1.687010991299212,84.3505495649606,0,53.647830742878845,61.63755727730526,25.9039
B0031,85,1.6957069027070075,84.78534513535038,0,53.654715008055895,61.76541153453152,26.2289
B0031,87,1.687696889615565,84.38484448077826,0,53.66098543950281,61.71412204720752,26.10963333333333
B0031,89,1.6819617127259294,84.09808563629647,0,53.59867010741405,61.46370523914892,25.834116666666667
B0031,91,1.6750033888978846,83.75016944489423,0,53.628910349751585,61.45868723262231,25.727333333333334
B0031,93,1.6672987794846676,83.36493897423338,0,53.61379694880726,61.44540062417477,25.613016666666667
B0032,1,1.7048641073512139,85.24320536756069,0,52.14812251926887,59.47600707924567,26.205983333333332
B0032,3,1.8940319526948572,94.70159763474287,0,53.49862731805315,60.121290886265,28.721349999999997
B0032,5,1.8747686491853095,93.73843245926548,0,53.56355547229223,60.28987126771494,28.431766666666665
B0032,7,1.8654947184112376,93.27473592056188,0,53.636497641934646,60.570618627724706,28.294800000000002
B0032,9,1.8527398169018068,92.63699084509034,0,53.66821955000141,60.444872622429784,28.101566666666667
B0032,13,1.844174397003866,92.2087198501933,0,53.78514931831166,60.80514996345169,27.97605
B0032,15,1.8430238477512753,92.15119238756377,0,53.80370465565283,60.791314861400984,27.957816666666666
B0032,17,1.8302818174911863,91.51409087455932,0,53.860865202701575,60.824534439051064,27.768216666666667
B0032,19,1.8173838456081814,90.86919228040907,0,53.86937461780675,60.93844327722512,27.572133333333333
B0032,21,1.8057992981104682,90.28996490552342,0,53.919241142689074,61.056928797496845,27.396866666666664
B0032,25,1.8149829605049186,90.74914802524593,0,54.04736439027926,61.26264235870029,27.537766666666666
B0032,27,1.7995150369321797,89.97575184660899,0,54.07432799473692,61.309095933731044,27.477866666666667
B0032,29,1.7866516942518147,89.33258471259073,0,54.13198237630402,61.35860964032413,27.28281666666667
B0032,31,1.7735550719416031,88.67775359708016,0,54.1706485784692,61.482188769123354,27.08645
B0032,33,1.769995333364443,88.49976666822215,0,54.230275057026425,61.558060893098116,27.0336
B0032,37,1.799526080374287,89.97630401871434,0,54.344649105313806,61.75555924618304,27.307033333333333
B0032,39,1.7968530684449833,89.84265342224916,0,54.34024033975075,61.788148736083365,27.440633333333334
B0032,41,1.7838265504081745,89.19132752040872,0,54.383818324015124,62.026796878552666,27.246083333333335
B0032,43,1.7696444491040102,88.48222245520051,0,54.44223460892958,62.05922080379437,27.0336
B0032,45,1.7512940457049684,87.56470228524842,0,54.47793957059441,61.81678431928173,26.9375
B0032,49,1.7697554297961993,88.48777148980996,0,54.522884319691855,62.13034562682843,27.036966666666668
B0032,51,1.7547726933914918,87.7386346695746,0,54.63737439274004,62.20855323363066,26.994266666666665
B0032,53,1.7389166355812984,86.94583177906492,0,54.626766126568995,62.27936068413306,26.758066666666664
B0032,55,1.7337200518764075,86.68600259382038,0,54.64310926864166,62.40536913200032,26.679166666666667
B0032,57,1.7150972597500092,85.75486298750046,0,54.70581681215588,62.216007793788314,26.583333333333332
B0032,61,1.7462926148815636,87.31463074407819,0,54.73634803491553,62.6157960112704,26.8737
B0032,63,1.719149261914565,85.95746309572824,0,54.729006905014316,62.26360588854172,26.649483333333333
B0032,65,1.711582246191498,85.5791123095749,0,54.73589338579687,62.42580063958537,26.53645
B0032,67,1.6951051195225901,84.7552559761295,0,54.73540508711326,62.5594040849182,26.2914
B0032,69,1.7005124371100973,85.02562185550487,0,54.74865999209295,62.582629376324434,26.19245
B0032,73,1.7080989351250158,85.4049467562508,0,54.78747299373422,62.57090441669303,26.308066666666665
B0032,75,1.691435430587127,84.57177152935635,0,54.781382520592445,62.42898686923908,26.24115
B0032,77,1.6844494328889932,84.22247164444966,0,54.78435229628446,62.43152363917722,26.138016666666665
B0032,79,1.664037581688075,83.20187908440376,0,54.845012944023324,62.5729328576623,26.0237
B0032,81,1.6686372014231974,83.43186007115987,0,54.84412055277582,62.57967644827836,25.9039
B0032,85,1.6899344075625968,84.49672037812984,0,54.916794359881244,62.96996562520999,26.2289
B0032,87,1.669431712846442,83.4715856423221,0,54.90429470994109,62.75574288944966,26.10963333333333
B0032,89,1.6634226761839213,83.17113380919606,0,54.85304065526831,62.70443033939053,25.834116666666667
B0032,91,1.6436152195947373,82.18076097973686,0,54.870101858468004,62.46020747529598,25.727333333333334
B0032,93,1.6358000873538245,81.79000436769122,0,54.9152115205818,62.789754357166764,25.613016666666667
B0033,0,0.06842572240601812,3.421286120300906,0,29.26541655615828,34.973341925251844,30.323433333333334
B0033,4,0.6895699007862814,34.47849503931407,0,32.82332257180906,47.876225604831575,54.34218333333333
B0033,6,1.1610848192311252,58.05424096155626,0,35.79329539654299,53.521374145800095,54.42916666666667
B0033,8,1.2529393053824995,62.646965269124976,0,36.38266836733648,53.59969491765948,54.40181666666667
B0033,10,1.302918002447558,65.1459001223779,0,36.45901475182768,53.81770081109488,54.225516666666664
B0033,12,1.3218773211472525,66.09386605736263,0,36.279780573622936,53.57104302015468,54.042966666666665
B0033,16,1.2884694418301417,64.42347209150708,0,36.16552578493363,54.60856796915766,53.91041666666667
B0033,18,1.713169326386719,85.65846631933594,0,39.93652051985124,54.191463730088664,53.92266666666667
B0033,20,1.6560966776720512,82.80483388360256,0,38.25328053802186,52.934331210631875,53.93541666666667
B0033,22,1.6197297341990775,80.98648670995388,0,37.62899446299115,52.5032036116964,53.8375
B0033,24,1.604655812282729,80.23279061413645,0,37.32713409422702,52.17652816361563,53.767966666666666
B0033,28,1.6255699769029337,81.27849884514669,0,37.40237649452651,52.04937847239831,53.74166666666667
B0033,30,1.5900967306245992,79.50483653122996,0,36.995742754141574,51.73549267436528,53.703133333333334
B0033,32,1.5739402299623984,78.69701149811992,0,36.85780455256667,51.66117418178819,53.60910000000003
B0033,34,1.5711303351557309,78.55651675778654,0,36.6450177655176,51.20270858784091,53.53098333333333
B0033,36,1.5897706153457416,79.48853076728707,0,37.06472736671567,51.54633126076106,53.59765
B0033,40,1.6257378771074,81.28689385537,0,37.66051476409482,51.68734548388082,53.75208333333333
B0033,42,1.6523506333962537,82.61753166981268,0,38.32310986221148,51.806645557310055,53.90571666666666
